5449.934;0.420852608;0.877663133;0.396022533;0.586122078
5451.862;0.419375927;0.877856887;0.395970309;0.587524744
5453.791;0.418007467;0.877914194;0.396702938;0.588496892
5455.719;0.416662786;0.878041638;0.397860048;0.588936328
5457.647;0.415400714;0.877958012;0.398574588;0.590811929
5459.576;0.414187981;0.87821589;0.400033;0.5912798
5461.505;0.41293848;0.878760576;0.401259041;0.590745819
5463.433;0.411852632;0.878906164;0.401520154;0.591933921
5465.362;0.410816566;0.879020996;0.402095234;0.593803426
5467.29;0.409837634;0.87935296;0.403102946;0.595344441
5469.219;0.408881679;0.879858261;0.403748852;0.596719851
5471.147;0.408033928;0.87967824;0.403745065;0.598474958
5473.076;0.407252557;0.879397052;0.405092733;0.598828653
5475.004;0.406363099;0.880116214;0.407207844;0.597894485
5476.933;0.405547045;0.880757797;0.406896823;0.60176637
5478.861;0.404908979;0.881044212;0.406787577;0.605440812
5480.79;0.404237392;0.881244841;0.407594241;0.606495909
5482.718;0.40364843;0.881408341;0.408269878;0.607719936
5484.646;0.40308529;0.881414165;0.409148183;0.609399886
5486.575;0.40257085;0.881541083;0.410357479;0.610854174
5488.503;0.402058163;0.881725604;0.411380688;0.611867684
5490.432;0.401590509;0.881713374;0.411999264;0.612913291
5492.361;0.401094874;0.882294051;0.413382389;0.612529872
5494.289;0.400664488;0.882836515;0.41321645;0.615019294
5496.218;0.400327739;0.882990602;0.41272196;0.618940945
5498.146;0.39998793;0.883329758;0.41358824;0.62007675
5500.075;0.39966408;0.883619108;0.413920087;0.620855112
5502.003;0.399384371;0.883851032;0.414286438;0.621595186
5503.932;0.399127009;0.884017664;0.41494326;0.622386991
5505.86;0.398874278;0.884250089;0.415726561;0.623565483
5507.789;0.398625883;0.884723195;0.416549978;0.623987628
5509.717;0.398420044;0.885129785;0.416351288;0.625144095
5511.646;0.398248881;0.885378267;0.416310984;0.625985948
5513.574;0.398099652;0.885561795;0.416802951;0.62665171
5515.502;0.397953612;0.885873793;0.417535259;0.627320876
5517.431;0.397818031;0.886201797;0.417849698;0.628372185
5519.36;0.397705869;0.886436863;0.41803017;0.629051972
5521.288;0.397600342;0.886762704;0.418663339;0.628779897
5523.217;0.397504739;0.887113558;0.41883796;0.629746695
5525.145;0.397422964;0.88740209;0.418842034;0.631973923
5527.074;0.397361583;0.887692172;0.419242886;0.633249233
5529.002;0.397308444;0.887975597;0.419578274;0.633909241
5530.931;0.397257662;0.888256747;0.419928441;0.634291888
5532.859;0.397215109;0.888504927;0.420379792;0.635291794
5534.788;0.397178359;0.888768775;0.420952116;0.636687477
5536.716;0.397138987;0.889108211;0.421537587;0.637980529
5538.645;0.397098661;0.889459588;0.42162767;0.63934824
5540.573;0.397069506;0.88974782;0.421796179;0.640441955
5542.501;0.397043138;0.889999798;0.422206299;0.641581282
5544.43;0.397014239;0.890251752;0.422619959;0.643471759
5546.358;0.396985832;0.890499173;0.423126828;0.645073741
5548.287;0.396949857;0.890751479;0.423590075;0.646085732
5550.216;0.396909378;0.890981954;0.423994595;0.646831331
5552.144;0.396861414;0.891208507;0.424455138;0.647852041
5554.073;0.396803484;0.891477297;0.424734867;0.649634116
5556.001;0.39674078;0.891724315;0.424977156;0.651427421
5557.93;0.39667115;0.891941672;0.425208553;0.652397066
5559.858;0.396594376;0.892156603;0.425510629;0.652753815
5561.787;0.396504772;0.89235564;0.42584551;0.653245611
5563.715;0.396403239;0.892563086;0.426173671;0.654271214
5565.644;0.396285899;0.892752744;0.426491173;0.655162386
5567.572;0.396151125;0.892937711;0.426738419;0.655520185
5569.5;0.396001817;0.893119496;0.427020674;0.655259374
5571.429;0.395832601;0.893281273;0.427239975;0.655389169
5573.357;0.395648479;0.89344989;0.427490469;0.656094344
5575.286;0.395445184;0.893604156;0.427730821;0.656830745
5577.214;0.39522017;0.893752817;0.427925972;0.657066949
5579.143;0.394973996;0.893895584;0.428168344;0.656869391
5581.072;0.394703877;0.894020827;0.428399274;0.657026842
5583;0.394410339;0.8941432;0.428606097;0.657934175
5584.929;0.394091409;0.894263026;0.428830594;0.659079803
5586.857;0.393746854;0.89439158;0.429054371;0.65979793
5588.786;0.393378667;0.894514481;0.429291384;0.660125733
5590.714;0.392978826;0.89463766;0.429532866;0.660784272
5592.643;0.392554308;0.894760428;0.429768524;0.662289756
5594.571;0.392103313;0.894850669;0.430068798;0.664043006
5596.5;0.391616193;0.894951954;0.430359531;0.665490972
5598.428;0.39110067;0.895065072;0.430648463;0.666587562
5600.356;0.390555466;0.89514873;0.430997602;0.668026934
5602.285;0.389979605;0.895226794;0.431369454;0.670203162
5604.213;0.389362933;0.895315266;0.431723945;0.672915262
5606.142;0.388715255;0.895410136;0.432102334;0.675406034
5608.07;0.388040189;0.895495395;0.432537044;0.67743526
5609.999;0.387329129;0.895597074;0.433029311;0.679729066
5611.928;0.386587672;0.895688889;0.433598815;0.682807667
5613.856;0.385810005;0.895765128;0.434167584;0.686306651
5615.785;0.384992033;0.895866206;0.43474384;0.689668282
5617.713;0.384144247;0.895948001;0.435375894;0.692605466
5619.642;0.383262824;0.896019208;0.436046128;0.695678102
5621.57;0.382344814;0.896100425;0.436764574;0.699475421
5623.499;0.381389786;0.896183891;0.437491061;0.703856325
5625.427;0.380402347;0.896269095;0.438248994;0.707982062
5627.355;0.379383427;0.896341578;0.439080482;0.711617416
5629.284;0.378330965;0.896414546;0.439951075;0.715331084
5631.212;0.377242529;0.896498072;0.440867488;0.719805186
5633.141;0.376121388;0.896572648;0.441841053;0.724831567
5635.069;0.37496943;0.896647722;0.442880948;0.729685264
5636.998;0.373786605;0.896717664;0.444000384;0.734172593
5638.926;0.372568822;0.896781419;0.445172945;0.738919213
5640.855;0.37132322;0.896877296;0.446399667;0.744613037
5642.784;0.370048395;0.896968569;0.447711127;0.751276383
5644.712;0.368746534;0.897060175;0.449085642;0.758391619
5646.641;0.367415368;0.897155405;0.450530809;0.765789755
5648.569;0.366056523;0.897245927;0.452019837;0.774122993
5650.498;0.364673122;0.897342479;0.453600571;0.784164417
5652.426;0.363264806;0.897424889;0.455237905;0.795863395
5654.354;0.361833355;0.897511409;0.456901843;0.808446652
5656.283;0.360380696;0.897598662;0.458626199;0.821188792
5658.211;0.358905741;0.897679233;0.460386526;0.833961035
5660.14;0.357417536;0.897747456;0.462174978;0.846598105
5662.068;0.355909808;0.897805363;0.463994048;0.858301722
5663.997;0.354373094;0.897900143;0.465748391;0.867908854
5665.925;0.35282469;0.89800699;0.467435085;0.874692525
5667.854;0.351266139;0.898097104;0.469142484;0.878808198
5669.782;0.349695674;0.898186326;0.470844533;0.881240825
5671.711;0.348112847;0.898265325;0.472538906;0.882284926
5673.64;0.346518634;0.898346771;0.474224206;0.88178666
5675.568;0.344915164;0.898433739;0.475901585;0.879533085
5677.497;0.343304726;0.898530485;0.47758327;0.876168999
5679.425;0.34168699;0.898625604;0.479314208;0.872511909
5681.354;0.340063258;0.898710049;0.481094948;0.868981565
5683.282;0.33843845;0.898797134;0.482905643;0.865058946
5685.21;0.336810361;0.898877566;0.484777307;0.860452551
5687.139;0.335182168;0.898957022;0.486716482;0.855366405
5689.067;0.33355549;0.899026325;0.488731111;0.850553753
5690.996;0.33192705;0.899088622;0.490797454;0.846133673
5692.924;0.33030026;0.899164906;0.492880596;0.841759872
5694.853;0.328678857;0.899236123;0.495014193;0.836829691
5696.781;0.327063588;0.899315273;0.497208559;0.8316297
5698.71;0.32545052;0.89940069;0.499445384;0.826723017
5700.638;0.323843183;0.89948671;0.501723206;0.822492104
5702.567;0.322246862;0.899571678;0.504039464;0.818310993
5704.496;0.320657385;0.899638236;0.506402967;0.81390455
5706.424;0.319078782;0.899714612;0.508793461;0.809329693
5708.353;0.317511514;0.899788214;0.511199715;0.805371969
5710.281;0.315950813;0.8998682;0.513611109;0.802143393
5712.209;0.314402396;0.899958461;0.516002981;0.799395986
5714.138;0.312865839;0.900035517;0.51838619;0.796423058
5716.066;0.311343339;0.900114827;0.520752082;0.79352951
5717.995;0.309835223;0.900197883;0.523094102;0.79116047
5719.923;0.308339645;0.900311463;0.525414079;0.789799628
5721.852;0.306861442;0.900421592;0.527695386;0.788926955
5723.78;0.305397424;0.900519975;0.529925449;0.788301103
5725.709;0.303944532;0.90063983;0.532094715;0.788046618
5727.637;0.302507418;0.900761502;0.53417843;0.788984162
5729.566;0.301089146;0.900877611;0.536205595;0.791180615
5731.494;0.299689928;0.900983018;0.538193307;0.794219627
5733.423;0.298302982;0.901088725;0.540054999;0.797307886
5735.352;0.296934103;0.901198331;0.541802703;0.800597179
5737.28;0.295583349;0.901296833;0.543481932;0.804650005
5739.208;0.294249277;0.901395313;0.545050838;0.810100755
5741.137;0.292935613;0.901491716;0.546501983;0.816653621
5743.065;0.291636546;0.90157857;0.547828058;0.82397645
5744.994;0.290355253;0.901664165;0.548986305;0.832128065
5746.922;0.289092452;0.901747488;0.550010882;0.841734963
5748.851;0.287847142;0.901829984;0.550912937;0.853129048
5750.779;0.286620781;0.901905468;0.55165098;0.865992388
5752.708;0.285411668;0.901990788;0.552241173;0.879765931
5754.636;0.284221828;0.902087594;0.552691089;0.8945124
5756.565;0.283050076;0.902176136;0.5529801;0.910892338
5758.493;0.281896252;0.902266663;0.553131755;0.929415736
5760.422;0.280760093;0.902339866;0.553190238;0.949923483
5762.35;0.279640557;0.902416439;0.553160369;0.971806206
5764.279;0.278540907;0.902505114;0.553033107;0.994901603
5766.208;0.277458503;0.902577924;0.552838768;1.019226545
5768.136;0.276393578;0.902655339;0.5525633;1.044420744
5770.064;0.275347448;0.902737359;0.552178017;1.068849877
5771.993;0.274318941;0.902816226;0.551695014;1.090529509
5773.921;0.273306422;0.902895647;0.551077195;1.107975661
5775.85;0.272309385;0.902970024;0.550330727;1.121000523
5777.778;0.271331703;0.903049359;0.549495309;1.129738909
5779.707;0.270371135;0.903128204;0.548519107;1.134472608
5781.635;0.26942703;0.903211572;0.547432931;1.135194739
5783.564;0.26850134;0.903283302;0.546304156;1.13267632
5785.492;0.267589835;0.903336482;0.545126114;1.128001602
5787.421;0.266696008;0.903393116;0.543871142;1.122330052
5789.349;0.265818319;0.903434703;0.542564793;1.115698993
5791.278;0.264956226;0.903483104;0.541258747;1.107962315
5793.206;0.264111003;0.903518576;0.539929369;1.099128695
5795.135;0.263279915;0.903532406;0.538550393;1.090199053
5797.063;0.262465841;0.90354585;0.537123223;1.081849721
5798.992;0.261666085;0.903548604;0.535667974;1.07419417
5800.92;0.260881386;0.903553384;0.534180141;1.066416775
5802.849;0.260112348;0.903551932;0.5326583;1.058327952
5804.777;0.259356427;0.903530629;0.531116934;1.050200459
5806.706;0.258617655;0.903500468;0.529544163;1.042707153
5808.634;0.25789257;0.903457713;0.527935547;1.035555527
5810.563;0.257180515;0.903415161;0.526301999;1.028213531
5812.491;0.256483278;0.903375764;0.524675502;1.020249388
5814.42;0.255799113;0.903332492;0.523070661;1.012256306
5816.348;0.255130371;0.903297413;0.521492471;1.004782511
5818.277;0.254474089;0.903249939;0.519950487;0.997893275
5820.205;0.253830868;0.903225498;0.518442328;0.99072394
5822.134;0.253201619;0.903207415;0.51698449;0.982890174
5824.063;0.252584376;0.903166342;0.515556928;0.974716283
5825.991;0.251981572;0.90313852;0.514171152;0.967016784
5827.919;0.251389978;0.903113197;0.512847682;0.959830353
5829.848;0.250811057;0.903092808;0.51157718;0.952618553
5831.776;0.2502449;0.903074123;0.510376416;0.944880036
5833.705;0.249689706;0.903054596;0.50924125;0.937047469
5835.633;0.24914806;0.90304654;0.508203204;0.929827549
5837.562;0.248616659;0.90304493;0.507285391;0.923362161
5839.49;0.248097503;0.903058639;0.506466372;0.916967013
5841.419;0.247590603;0.903086065;0.505752621;0.91006602
5843.347;0.247093676;0.903121307;0.505148889;0.90291509
5845.276;0.246609112;0.903167936;0.504650824;0.896231816
5847.204;0.246134522;0.903205962;0.504262407;0.890219279
5849.133;0.245671696;0.903242548;0.503968345;0.884235194
5851.061;0.245219853;0.903280489;0.50379262;0.877654069
5852.99;0.244777567;0.903325467;0.5037521;0.870611626
5854.918;0.244346083;0.903384007;0.503828054;0.863827164
5856.847;0.243924022;0.903441684;0.504047751;0.857504893
5858.775;0.243513434;0.903502136;0.504372663;0.851023241
5860.704;0.243112176;0.903565385;0.504783955;0.8436063
5862.632;0.242721019;0.903629461;0.505292494;0.835327931
5864.561;0.242340561;0.903692945;0.505850536;0.826834876
5866.489;0.241968595;0.903756599;0.506423994;0.818438215
5868.417;0.241607959;0.903828127;0.506987419;0.809534656
5870.346;0.241255565;0.903895037;0.507482661;0.799412514
5872.275;0.240913113;0.903974018;0.507908032;0.788150663
5874.203;0.240580375;0.904048058;0.508266637;0.776639163
5876.132;0.240255362;0.904107815;0.508543119;0.765559802
5878.06;0.239941295;0.904175512;0.508763884;0.754723825
5879.989;0.239634996;0.904236495;0.508908993;0.743632198
5881.917;0.239337958;0.904307712;0.508994989;0.732384659
5883.846;0.239049798;0.904372108;0.50902586;0.721820295
5885.774;0.238769406;0.904427519;0.509013278;0.712574676
5887.703;0.238499335;0.904504982;0.508970525;0.704508037
5889.631;0.238236512;0.904562756;0.508885823;0.696999138
5891.56;0.23798273;0.904611644;0.508784723;0.690079951
5893.488;0.237737502;0.904673793;0.508671936;0.684374651
5895.417;0.237500095;0.90473858;0.508495204;0.680526346
5897.345;0.237272034;0.904808902;0.50826307;0.678109237
5899.273;0.237051185;0.904878343;0.507937687;0.676291119
5901.202;0.236838832;0.90495013;0.507464612;0.67440481
5903.131;0.236634597;0.905015578;0.506895396;0.672593916
5905.059;0.236437966;0.905094198;0.506168036;0.67077734
5906.988;0.236250246;0.905162704;0.50524365;0.668451126
5908.916;0.236068739;0.905222984;0.504166014;0.664620568
5910.845;0.235896155;0.905289408;0.502952899;0.659216644
5912.773;0.235731245;0.905346483;0.501546255;0.652901884
5914.702;0.23557328;0.905398168;0.499922288;0.646707234
5916.63;0.235424239;0.905435644;0.498128077;0.640688448
5918.559;0.235281304;0.90547168;0.496146193;0.634491691
